group,region,observable,bin_low,bin_high,last_bin_includes_overflow,raw,sumw,sumw2
Zjets,SS1b,m_emu,25.0,50.0,False,13,0.029094711006876883,0.07090800974048692
Zjets,SS1b,m_emu,50.0,75.0,False,36,0.8284821801828832,0.08867667030526925
Zjets,SS1b,m_emu,75.0,100.0,False,18,0.18724168025356078,0.020895374191362077
Zjets,SS1b,m_emu,100.0,125.0,False,5,0.05298387115153183,0.001266489813271431
Zjets,SS1b,m_emu,125.0,150.0,False,3,0.00733479299938998,0.00042813498378222175
Zjets,SS1b,m_emu,150.0,200.0,False,12,0.7926982359229607,0.3366853967942786
Zjets,SS1b,m_emu,200.0,300.0,False,14,0.4345163868467852,0.03861847891492206
Zjets,SS1b,m_emu,300.0,450.0,True,36,0.600449045146903,0.17588524496264077
Zjets,SS1b,met,30.0,45.0,False,37,1.8073762057916711,0.5575895071333345
Zjets,SS1b,met,45.0,60.0,False,30,0.3577019354756104,0.03360942708759648
Zjets,SS1b,met,60.0,80.0,False,24,0.46674866694213457,0.09367184370834863
Zjets,SS1b,met,80.0,110.0,False,20,0.11655663115472209,0.03295828383628105
Zjets,SS1b,met,110.0,150.0,False,8,0.09022335685135709,0.013254055280782544
Zjets,SS1b,met,150.0,200.0,False,12,0.06538334698539384,0.0016937298015031069
Zjets,SS1b,met,200.0,300.0,True,7,0.03726571938922814,0.0006584391911983494
Zjets,SS1b,n_bjets,-0.5,0.5,False,0,0.0,0.0
Zjets,SS1b,n_bjets,0.5,1.5,False,123,2.473799915344441,0.4886215624216456
Zjets,SS1b,n_bjets,1.5,2.5,False,14,0.44190267915451087,0.2441607541072601
Zjets,SS1b,n_bjets,2.5,3.5,False,1,0.025553268091165066,0.0006529695101389547
Zjets,SS1b,n_bjets,3.5,4.5,True,0,0.0,0.0
ttV,SR1b,electron_pt,25.0,35.0,False,582,25.67301113621258,10.963097272930636
ttV,SR1b,electron_pt,35.0,45.0,False,729,33.34816955796139,15.34591339283605
ttV,SR1b,electron_pt,45.0,60.0,False,968,37.65812109806169,17.18101652972338
ttV,SR1b,electron_pt,60.0,80.0,False,1021,54.810556483697894,21.262394944474778
ttV,SR1b,electron_pt,80.0,110.0,False,864,34.55106098413232,17.91227379641311
ttV,SR1b,electron_pt,110.0,150.0,False,628,28.64110575207648,12.012602104806225
ttV,SR1b,electron_pt,150.0,200.0,False,330,15.678922151740846,4.60104506715867
ttV,SR1b,electron_pt,200.0,300.0,True,173,5.736035951547698,2.5237316498785596
ttV,SR1b,muon_pt,25.0,35.0,False,666,31.73263302722927,13.906558786757108
ttV,SR1b,muon_pt,35.0,45.0,False,771,44.05617159613569,17.378437045757288
ttV,SR1b,muon_pt,45.0,60.0,False,1003,52.493129799757824,20.659701933830604
ttV,SR1b,muon_pt,60.0,80.0,False,959,40.24778803685943,18.904206111410335
ttV,SR1b,muon_pt,80.0,110.0,False,816,30.743928987014478,14.550457180101388
ttV,SR1b,muon_pt,110.0,150.0,False,527,17.918904938065605,9.096183255992864
ttV,SR1b,muon_pt,150.0,200.0,False,304,10.445112191616094,4.299648656288894
ttV,SR1b,muon_pt,200.0,300.0,True,249,8.45931453875243,3.0068817880828886
ttV,SR1b,n_jets,1.5,2.5,False,1442,80.26073279930148,28.565856648111325
ttV,SR1b,n_jets,2.5,3.5,False,1650,71.97928044691439,31.175956258709057
ttV,SR1b,n_jets,3.5,4.5,False,1202,52.138525732457765,23.964508920778844
ttV,SR1b,n_jets,4.5,5.5,False,639,23.52706786890572,11.636656354781662
ttV,SR1b,n_jets,5.5,6.5,False,246,5.8047084037518575,4.582531672523179
ttV,SR1b,n_jets,6.5,7.5,True,116,2.3866678640996186,1.876564903317327
ttV,SR1b,delta_phi,0.0,0.2617993877991494,False,282,10.756426304409915,4.538077524124968
ttV,SR1b,delta_phi,0.2617993877991494,0.5235987755982988,False,292,12.397628633338432,5.707375612879395
ttV,SR1b,delta_phi,0.5235987755982988,0.7853981633974483,False,348,12.153910049954511,6.4078870082168855
ttV,SR1b,delta_phi,0.7853981633974483,1.0471975511965976,False,339,14.4908054369142,5.646637065652808
ttV,SR1b,delta_phi,1.0471975511965976,1.308996938995747,False,332,13.692020421920326,5.283916581292285
ttV,SR1b,delta_phi,1.308996938995747,1.5707963267948966,False,392,14.592436517369583,7.017887923033541
ttV,SR1b,delta_phi,1.5707963267948966,1.832595714594046,False,411,20.77953650766552,7.158153177495888
ttV,SR1b,delta_phi,1.832595714594046,2.0943951023931953,False,496,20.882210213838988,9.187854937155656
ttV,SR1b,delta_phi,2.0943951023931953,2.356194490192345,False,545,28.318942829662397,11.754789199122055
ttV,SR1b,delta_phi,2.356194490192345,2.617993877991494,False,560,24.948058063467233,11.873810553249378
ttV,SR1b,delta_phi,2.617993877991494,2.8797932657906435,False,642,32.87653756648119,14.489326872916967
ttV,SR1b,delta_phi,2.8797932657906435,3.141592653589793,False,656,30.208470570408718,12.736358303081529
ttV,SR1b,delta_eta,0.0,0.5,False,1547,61.35074821432927,28.112763931674735
ttV,SR1b,delta_eta,0.5,1.0,False,1265,60.46966258459791,21.832651170571072
ttV,SR1b,delta_eta,1.0,1.5,False,1067,49.997964009454265,20.00906204319187
ttV,SR1b,delta_eta,1.5,2.0,False,668,31.578650123383536,14.527947539335127
ttV,SR1b,delta_eta,2.0,2.5,False,420,15.929088892524565,8.592638009276374
ttV,SR1b,delta_eta,2.5,3.0,False,201,9.591566373079704,5.135861094598399
ttV,SR1b,delta_eta,3.0,3.5,False,82,5.701874504490378,2.597004426282922
ttV,SR1b,delta_eta,3.5,4.0,False,31,1.0953751375373422,0.6961568601467274
ttV,SR1b,delta_eta,4.0,4.5,False,13,0.4092872209928142,0.29724799538613994
ttV,SR1b,delta_eta,4.5,5.0,False,1,-0.02723394495891185,0.000741687758025078
ttV,SR1b,m_emu,0.0,25.0,False,84,4.851094445628355,1.6923084386565261
ttV,SR1b,m_emu,25.0,50.0,False,329,12.580097788537255,4.528030024912625
ttV,SR1b,m_emu,50.0,75.0,False,553,19.480149293788752,9.227756246451138
ttV,SR1b,m_emu,75.0,100.0,False,692,35.82233391934649,15.52245114956824
ttV,SR1b,m_emu,100.0,125.0,False,807,41.64497408536775,15.649775805961813
ttV,SR1b,m_emu,125.0,150.0,False,625,29.52352101347466,12.093072919328037
ttV,SR1b,m_emu,150.0,200.0,False,902,38.94074263136563,17.99233141834779
ttV,SR1b,m_emu,200.0,300.0,False,844,34.49604236495888,16.905779137526014
ttV,SR1b,m_emu,300.0,450.0,True,459,18.758027572963062,8.190569617469231
ttV,SR1b,met,30.0,45.0,False,576,25.88242048776952,11.193163611786845
ttV,SR1b,met,45.0,60.0,False,713,30.660823612846674,13.086963173309764
ttV,SR1b,met,60.0,80.0,False,945,47.6114220683616,18.4487326030326
ttV,SR1b,met,80.0,110.0,False,1125,50.831991767059456,24.332830466766296
ttV,SR1b,met,110.0,150.0,False,922,46.06114958684368,18.475576655788583
ttV,SR1b,met,150.0,200.0,False,549,20.489071755617246,10.2066216110176
ttV,SR1b,met,200.0,300.0,True,465,14.560103836932637,6.058186636519658
ttV,SR1b,n_bjets,-0.5,0.5,False,0,0.0,0.0
ttV,SR1b,n_bjets,0.5,1.5,False,3007,131.32904147571625,54.06844252285393
ttV,SR1b,n_bjets,1.5,2.5,False,2054,93.94911989245779,42.104384579505826
ttV,SR1b,n_bjets,2.5,3.5,False,214,10.090593310247609,4.699855309248986
ttV,SR1b,n_bjets,3.5,4.5,True,20,0.7282284370093199,0.929392346612717
ttV,SR2b,electron_pt,25.0,35.0,False,267,13.099150058319843,5.767138337268013
ttV,SR2b,electron_pt,35.0,45.0,False,330,16.990899825125155,8.204044500379586
ttV,SR2b,electron_pt,45.0,60.0,False,410,15.017905939670396,7.014193218903356
ttV,SR2b,electron_pt,60.0,80.0,False,470,23.22339928975432,9.785915345912503
ttV,SR2b,electron_pt,80.0,110.0,False,369,14.487954107831985,8.760904830350295
ttV,SR2b,electron_pt,110.0,150.0,False,237,11.616244195603578,4.92984801514933
ttV,SR2b,electron_pt,150.0,200.0,False,143,7.415383598532135,2.2770475632142415
ttV,SR2b,electron_pt,200.0,300.0,True,62,2.917004624877253,0.9945404241901444
ttV,SR2b,muon_pt,25.0,35.0,False,299,13.262679593429144,6.783422842914376
ttV,SR2b,muon_pt,35.0,45.0,False,332,17.8010425024881,6.916451586771217
ttV,SR2b,muon_pt,45.0,60.0,False,455,25.4376931929932,9.923591151565036
ttV,SR2b,muon_pt,60.0,80.0,False,411,20.528585692537703,9.513956345831073
ttV,SR2b,muon_pt,80.0,110.0,False,345,15.25060531600518,7.258570723619287
ttV,SR2b,muon_pt,110.0,150.0,False,229,6.155662288742448,4.309319339799873
ttV,SR2b,muon_pt,150.0,200.0,False,121,3.4219964410614394,1.8530663750158247
ttV,SR2b,muon_pt,200.0,300.0,True,96,2.909676612457447,1.1752538698508124
ttV,SR2b,n_jets,1.5,2.5,False,406,28.095206277894572,8.68170671100636
ttV,SR2b,n_jets,2.5,3.5,False,669,29.810517257333295,13.7734173402419
ttV,SR2b,n_jets,3.5,4.5,False,604,28.685475978938754,13.328718623858656
ttV,SR2b,n_jets,4.5,5.5,False,358,13.895751978615072,7.240797342234173
ttV,SR2b,n_jets,5.5,6.5,False,167,2.577386423805819,3.133753295350348
ttV,SR2b,n_jets,6.5,7.5,True,84,1.7036037231271497,1.5752389226760322
ttV,SR2b,delta_phi,0.0,0.2617993877991494,False,122,4.960739613119152,2.561776586292443
ttV,SR2b,delta_phi,0.2617993877991494,0.5235987755982988,False,127,4.885032856097786,2.7656900047241035
ttV,SR2b,delta_phi,0.5235987755982988,0.7853981633974483,False,138,4.441637556229882,3.21165058074888
ttV,SR2b,delta_phi,0.7853981633974483,1.0471975511965976,False,146,6.760611821762325,2.249287268808095
ttV,SR2b,delta_phi,1.0471975511965976,1.308996938995747,False,134,4.556216703508859,2.2630760045033522
ttV,SR2b,delta_phi,1.308996938995747,1.5707963267948966,False,165,7.588512620948531,3.979056072035989
ttV,SR2b,delta_phi,1.5707963267948966,1.832595714594046,False,172,8.179661007733204,2.796675216730025
ttV,SR2b,delta_phi,1.832595714594046,2.0943951023931953,False,218,10.361686892938579,4.665505229993844
ttV,SR2b,delta_phi,2.0943951023931953,2.356194490192345,False,237,14.056313379436137,5.864835637235567
ttV,SR2b,delta_phi,2.356194490192345,2.617993877991494,False,263,10.05111103048175,5.018110178233927
ttV,SR2b,delta_phi,2.617993877991494,2.8797932657906435,False,282,14.788909702412887,6.919062620514027
ttV,SR2b,delta_phi,2.8797932657906435,3.141592653589793,False,284,14.137508455045552,5.438906835547232
ttV,SR2b,delta_eta,0.0,0.5,False,675,30.732725497262685,13.775492877310233
ttV,SR2b,delta_eta,0.5,1.0,False,529,25.96946840280531,10.083107782068671
ttV,SR2b,delta_eta,1.0,1.5,False,473,20.843822629574635,8.762145272013653
ttV,SR2b,delta_eta,1.5,2.0,False,286,13.707240059219998,7.460538042193325
ttV,SR2b,delta_eta,2.0,2.5,False,187,7.116957832489259,3.724706433462633
ttV,SR2b,delta_eta,2.5,3.0,False,90,4.363141194176245,2.4269469041379255
ttV,SR2b,delta_eta,3.0,3.5,False,30,2.172970619622474,1.1202011333262485
ttV,SR2b,delta_eta,3.5,4.0,False,13,0.21199666156510366,0.2363339116549468
ttV,SR2b,delta_eta,4.0,4.5,False,5,-0.3503812570010345,0.1441598791998393
ttV,SR2b,delta_eta,4.5,5.0,False,0,0.0,0.0
ttV,SR2b,m_emu,0.0,25.0,False,42,2.8512091831306843,1.013639771295928
ttV,SR2b,m_emu,25.0,50.0,False,139,5.35711428310887,2.1249306170534865
ttV,SR2b,m_emu,50.0,75.0,False,242,8.07743368850792,3.9073380971423037
ttV,SR2b,m_emu,75.0,100.0,False,303,15.925206266797348,7.06545169521931
ttV,SR2b,m_emu,100.0,125.0,False,371,18.386401444411028,7.264354724524502
ttV,SR2b,m_emu,125.0,150.0,False,269,17.105044592343575,7.081474687808358
ttV,SR2b,m_emu,150.0,200.0,False,375,17.112685912590443,9.104650073393506
ttV,SR2b,m_emu,200.0,300.0,False,365,11.705566480305343,7.105263427033887
ttV,SR2b,m_emu,300.0,450.0,True,182,8.247279788519428,3.066529141896192
ttV,SR2b,met,30.0,45.0,False,252,10.290206869018139,5.257319338181278
ttV,SR2b,met,45.0,60.0,False,331,12.28209106753294,5.932606347141476
ttV,SR2b,met,60.0,80.0,False,396,20.739301602102913,8.551217325386359
ttV,SR2b,met,80.0,110.0,False,499,23.992121567910218,11.557261097968878
ttV,SR2b,met,110.0,150.0,False,398,23.072533616406382,9.34326302433602
ttV,SR2b,met,150.0,200.0,False,238,8.510041121432309,4.886215392727903
ttV,SR2b,met,200.0,300.0,True,174,5.881645795311787,2.2057497096255547
ttV,SR2b,n_bjets,-0.5,0.5,False,0,0.0,0.0
ttV,SR2b,n_bjets,0.5,1.5,False,0,0.0,0.0
ttV,SR2b,n_bjets,1.5,2.5,False,2054,93.94911989245772,42.10438457950578
ttV,SR2b,n_bjets,2.5,3.5,False,214,10.090593310247641,4.699855309248959
ttV,SR2b,n_bjets,3.5,4.5,True,20,0.7282284370093213,0.9293923466127239
ttV,PRETAG,electron_pt,25.0,35.0,False,701,31.75675241386225,13.439186651805414
ttV,PRETAG,electron_pt,35.0,45.0,False,847,38.815564244988806,17.88186365201404
ttV,PRETAG,electron_pt,45.0,60.0,False,1148,44.63988070522111,20.867022937698664
ttV,PRETAG,electron_pt,60.0,80.0,False,1222,64.30260993936886,24.8949908591526
ttV,PRETAG,electron_pt,80.0,110.0,False,1038,40.856036924546984,21.30432584147656
ttV,PRETAG,electron_pt,110.0,150.0,False,746,32.719746004390494,13.744129496235523
ttV,PRETAG,electron_pt,150.0,200.0,False,408,19.47139544559788,5.664180038836417
ttV,PRETAG,electron_pt,200.0,300.0,True,225,6.88949850005964,3.4792210727225688
ttV,PRETAG,muon_pt,25.0,35.0,False,774,36.94127459744265,16.044654620736726
ttV,PRETAG,muon_pt,35.0,45.0,False,933,52.035175403493234,20.334855314282816
ttV,PRETAG,muon_pt,45.0,60.0,False,1195,55.5600146240766,23.814656711037774
ttV,PRETAG,muon_pt,60.0,80.0,False,1141,48.15516856343751,22.635691451655333
ttV,PRETAG,muon_pt,80.0,110.0,False,966,39.46935537972563,17.53955275134306
ttV,PRETAG,muon_pt,110.0,150.0,False,652,23.067296829715584,11.537702338297828
ttV,PRETAG,muon_pt,150.0,200.0,False,367,13.408722627999241,5.716468650032979
ttV,PRETAG,muon_pt,200.0,300.0,True,307,10.814476152145724,3.6513387125552823
ttV,PRETAG,n_jets,1.5,2.5,False,1909,105.7970445613602,37.73973417142413
ttV,PRETAG,n_jets,2.5,3.5,False,1970,81.15347571624783,37.55562472371456
ttV,PRETAG,n_jets,3.5,4.5,False,1360,58.11253089548393,26.576002217140317
ttV,PRETAG,n_jets,4.5,5.5,False,709,25.6853183545957,12.825118105245839
ttV,PRETAG,n_jets,5.5,6.5,False,264,5.882344342905895,4.596486300086521
ttV,PRETAG,n_jets,6.5,7.5,True,123,2.8207703074426265,1.9819550323304342
ttV,PRETAG,delta_phi,0.0,0.2617993877991494,False,347,12.569262742988753,5.244600938470533
ttV,PRETAG,delta_phi,0.2617993877991494,0.5235987755982988,False,371,14.987222698658478,6.789036700323389
ttV,PRETAG,delta_phi,0.5235987755982988,0.7853981633974483,False,408,13.035098837587961,7.616810867136667
ttV,PRETAG,delta_phi,0.7853981633974483,1.0471975511965976,False,404,17.978278478246654,6.913011715351156
ttV,PRETAG,delta_phi,1.0471975511965976,1.308996938995747,False,406,17.542505703212612,6.515852795260161
ttV,PRETAG,delta_phi,1.308996938995747,1.5707963267948966,False,475,17.08097289782569,8.358130189639343
ttV,PRETAG,delta_phi,1.5707963267948966,1.832595714594046,False,475,22.41508995960311,7.8087559662054815
ttV,PRETAG,delta_phi,1.832595714594046,2.0943951023931953,False,578,23.315069869133666,10.860824485571213
ttV,PRETAG,delta_phi,2.0943951023931953,2.356194490192345,False,640,33.50649696247293,13.575068007838162
ttV,PRETAG,delta_phi,2.356194490192345,2.617993877991494,False,670,30.501517516944812,14.587094598932287
ttV,PRETAG,delta_phi,2.617993877991494,2.8797932657906435,False,757,40.36541466976851,17.684343910854853
ttV,PRETAG,delta_phi,2.8797932657906435,3.141592653589793,False,804,36.15455384159307,15.321390374358486
ttV,PRETAG,delta_eta,0.0,0.5,False,1838,72.26838889284109,33.104407378457935
ttV,PRETAG,delta_eta,0.5,1.0,False,1518,71.26690597104485,26.499515928029954
ttV,PRETAG,delta_eta,1.0,1.5,False,1262,56.44547968844777,23.31352849647387
ttV,PRETAG,delta_eta,1.5,2.0,False,817,39.75631210397606,17.86136630470659
ttV,PRETAG,delta_eta,2.0,2.5,False,501,19.211556725711983,10.326398571419542
ttV,PRETAG,delta_eta,2.5,3.0,False,239,10.327307013166875,5.482934790870006
ttV,PRETAG,delta_eta,3.0,3.5,False,104,7.397721820936143,3.114455813958827
ttV,PRETAG,delta_eta,3.5,4.0,False,42,2.3957586858773556,1.2743235828809105
ttV,PRETAG,delta_eta,4.0,4.5,False,13,0.40928722099281245,0.29724799538613994
ttV,PRETAG,delta_eta,4.5,5.0,False,1,-0.02723394495891185,0.000741687758025078
ttV,PRETAG,m_emu,0.0,25.0,False,101,5.439911665484571,1.8598285897570237
ttV,PRETAG,m_emu,25.0,50.0,False,399,14.476835699554073,5.470146815385673
ttV,PRETAG,m_emu,50.0,75.0,False,653,23.351571806566596,11.026878071265694
ttV,PRETAG,m_emu,75.0,100.0,False,820,40.68701260239179,17.664786360886
ttV,PRETAG,m_emu,100.0,125.0,False,938,47.25241099670331,18.528580556506558
ttV,PRETAG,m_emu,125.0,150.0,False,734,33.756956654804874,13.609055623909873
ttV,PRETAG,m_emu,150.0,200.0,False,1093,47.199627386191594,22.26066842762305
ttV,PRETAG,m_emu,200.0,300.0,False,1030,42.284479344027176,20.371176308011204
ttV,PRETAG,m_emu,300.0,450.0,True,567,25.00267802231208,10.483799796596722
ttV,PRETAG,met,30.0,45.0,False,678,30.86348176915129,13.117497145533271
ttV,PRETAG,met,45.0,60.0,False,845,36.37410417059544,15.286896808690658
ttV,PRETAG,met,60.0,80.0,False,1127,55.103433354142595,22.063181679007247
ttV,PRETAG,met,80.0,110.0,False,1354,61.10003478427448,29.384274250908433
ttV,PRETAG,met,110.0,150.0,False,1111,54.1286193219651,22.224221484643785
ttV,PRETAG,met,150.0,200.0,False,666,23.660050692727324,11.753450403824363
ttV,PRETAG,met,200.0,300.0,True,554,18.22176008517997,7.445398777334185
ttV,PRETAG,n_bjets,-0.5,0.5,False,1040,43.35450106260527,19.472845791720424
ttV,PRETAG,n_bjets,0.5,1.5,False,3007,131.32904147571628,54.068442522853985
ttV,PRETAG,n_bjets,1.5,2.5,False,2054,93.94911989245784,42.10438457950582
ttV,PRETAG,n_bjets,2.5,3.5,False,214,10.090593310247613,4.699855309248965
ttV,PRETAG,n_bjets,3.5,4.5,True,20,0.7282284370093315,0.9293923466127169
ttV,ZEROb,electron_pt,25.0,35.0,False,119,6.083741277649664,2.476089378874778
ttV,ZEROb,electron_pt,35.0,45.0,False,118,5.467394687027437,2.5359502591779934
ttV,ZEROb,electron_pt,45.0,60.0,False,180,6.981759607159438,3.6860064079753063
ttV,ZEROb,electron_pt,60.0,80.0,False,201,9.492053455671108,3.6325959146778146
ttV,ZEROb,electron_pt,80.0,110.0,False,174,6.304975940414607,3.39205204506347
ttV,ZEROb,electron_pt,110.0,150.0,False,118,4.078640252314041,1.7315273914293061
ttV,ZEROb,electron_pt,150.0,200.0,False,78,3.792473293856986,1.0631349716777436
ttV,ZEROb,electron_pt,200.0,300.0,True,52,1.153462548511977,0.9554894228440093
ttV,ZEROb,muon_pt,25.0,35.0,False,108,5.2086415702133735,2.138095833979619
ttV,ZEROb,muon_pt,35.0,45.0,False,162,7.9790038073575555,2.956418268525527
ttV,ZEROb,muon_pt,45.0,60.0,False,192,3.0668848243187963,3.154954777207163
ttV,ZEROb,muon_pt,60.0,80.0,False,182,7.907380526578089,3.731485340244958
ttV,ZEROb,muon_pt,80.0,110.0,False,150,8.725426392711116,2.989095571241709
ttV,ZEROb,muon_pt,110.0,150.0,False,125,5.148391891649933,2.441519082304957
ttV,ZEROb,muon_pt,150.0,200.0,False,63,2.963610436383166,1.4168199937440742
ttV,ZEROb,muon_pt,200.0,300.0,True,58,2.355161613393252,0.6444569244724153
ttV,ZEROb,n_jets,1.5,2.5,False,467,25.536311762058702,9.173877523312811
ttV,ZEROb,n_jets,2.5,3.5,False,320,9.174195269333364,6.3796684650054445
ttV,ZEROb,n_jets,3.5,4.5,False,158,5.974005163026112,2.6114932963614894
ttV,ZEROb,n_jets,4.5,5.5,False,70,2.158250485689963,1.1884617504642012
ttV,ZEROb,n_jets,5.5,6.5,False,18,0.07763593915406608,0.013954627563362888
ttV,ZEROb,n_jets,6.5,7.5,True,7,0.4341024433430454,0.10539012901311495
ttV,ZEROb,delta_phi,0.0,0.2617993877991494,False,65,1.812836438578839,0.7065234143455673
ttV,ZEROb,delta_phi,0.2617993877991494,0.5235987755982988,False,79,2.5895940653200467,1.0816610874439905
ttV,ZEROb,delta_phi,0.5235987755982988,0.7853981633974483,False,60,0.8811887876334469,1.208923858919783
ttV,ZEROb,delta_phi,0.7853981633974483,1.0471975511965976,False,65,3.4874730413324477,1.2663746496983488
ttV,ZEROb,delta_phi,1.0471975511965976,1.308996938995747,False,74,3.8504852812922854,1.2319362139678707
ttV,ZEROb,delta_phi,1.308996938995747,1.5707963267948966,False,83,2.488536380456134,1.3402422666057994
ttV,ZEROb,delta_phi,1.5707963267948966,1.832595714594046,False,64,1.6355534519376087,0.6506027887095965
ttV,ZEROb,delta_phi,1.832595714594046,2.0943951023931953,False,82,2.4328596552946995,1.6729695484155451
ttV,ZEROb,delta_phi,2.0943951023931953,2.356194490192345,False,95,5.187554132810515,1.8202788087161277
ttV,ZEROb,delta_phi,2.356194490192345,2.617993877991494,False,110,5.553459453477533,2.713284045682926
ttV,ZEROb,delta_phi,2.617993877991494,2.8797932657906435,False,115,7.488877103287322,3.195017037937887
ttV,ZEROb,delta_phi,2.8797932657906435,3.141592653589793,False,148,5.946083271184388,2.58503207127698
ttV,ZEROb,delta_eta,0.0,0.5,False,291,10.917640678511829,4.991643446783212
ttV,ZEROb,delta_eta,0.5,1.0,False,253,10.797243386446947,4.666864757458853
ttV,ZEROb,delta_eta,1.0,1.5,False,195,6.447515678993586,3.3044664532820076
ttV,ZEROb,delta_eta,1.5,2.0,False,149,8.177661980592466,3.3334187653714795
ttV,ZEROb,delta_eta,2.0,2.5,False,81,3.282467833187403,1.7337605621431589
ttV,ZEROb,delta_eta,2.5,3.0,False,38,0.7357406400871962,0.34707369627161944
ttV,ZEROb,delta_eta,3.0,3.5,False,22,1.6958473164457712,0.5174513876758999
ttV,ZEROb,delta_eta,3.5,4.0,False,11,1.3003835483400752,0.5781667227341922
ttV,ZEROb,delta_eta,4.0,4.5,False,0,0.0,0.0
ttV,ZEROb,delta_eta,4.5,5.0,False,0,0.0,0.0
ttV,ZEROb,m_emu,0.0,25.0,False,17,0.588817219856217,0.1675201511004977
ttV,ZEROb,m_emu,25.0,50.0,False,70,1.8967379110168172,0.9421167904730482
ttV,ZEROb,m_emu,50.0,75.0,False,100,3.871422512777857,1.7991218248145584
ttV,ZEROb,m_emu,75.0,100.0,False,128,4.864678683045325,2.142335211317755
ttV,ZEROb,m_emu,100.0,125.0,False,131,5.607436911335538,2.8788047505447465
ttV,ZEROb,m_emu,125.0,150.0,False,109,4.233435641330227,1.515982704581865
ttV,ZEROb,m_emu,150.0,200.0,False,191,8.258884754825944,4.26833700927525
ttV,ZEROb,m_emu,200.0,300.0,False,186,7.788436979068315,3.465397170485197
ttV,ZEROb,m_emu,300.0,450.0,True,108,6.24465044934904,2.2932301791275007
ttV,ZEROb,met,30.0,45.0,False,102,4.981061281381778,1.9243335337464267
ttV,ZEROb,met,45.0,60.0,False,132,5.7132805577487655,2.199933635380892
ttV,ZEROb,met,60.0,80.0,False,182,7.492011285780974,3.6144490759746426
ttV,ZEROb,met,80.0,110.0,False,229,10.268043017215003,5.051443784142111
ttV,ZEROb,met,110.0,150.0,False,189,8.067469735121364,3.7486448288551553
ttV,ZEROb,met,150.0,200.0,False,117,3.1709789371101182,1.5468287928067344
ttV,ZEROb,met,200.0,300.0,True,89,3.66165624824727,1.3872121408144642
ttV,ZEROb,n_bjets,-0.5,0.5,False,1040,43.35450106260525,19.472845791720427
ttV,ZEROb,n_bjets,0.5,1.5,False,0,0.0,0.0
ttV,ZEROb,n_bjets,1.5,2.5,False,0,0.0,0.0
ttV,ZEROb,n_bjets,2.5,3.5,False,0,0.0,0.0
ttV,ZEROb,n_bjets,3.5,4.5,True,0,0.0,0.0
ttV,SS1b,electron_pt,25.0,35.0,False,338,12.105854484644768,3.6246378891078006
ttV,SS1b,electron_pt,35.0,45.0,False,444,14.69983067146301,4.437867090125885
ttV,SS1b,electron_pt,45.0,60.0,False,599,16.17130593370784,6.93439971750903
ttV,SS1b,electron_pt,60.0,80.0,False,606,18.49076674216915,6.01854033477786
ttV,SS1b,electron_pt,80.0,110.0,False,555,15.09591901264189,5.834259753436094
ttV,SS1b,electron_pt,110.0,150.0,False,359,11.101604281226292,3.908090751888774
ttV,SS1b,electron_pt,150.0,200.0,False,213,7.112497896562615,2.165282406926436
ttV,SS1b,electron_pt,200.0,300.0,True,155,5.628577377480424,2.464400660011289
ttV,SS1b,muon_pt,25.0,35.0,False,417,14.29823803953257,5.316144748247401
ttV,SS1b,muon_pt,35.0,45.0,False,485,14.466634961325557,5.966499146639923
ttV,SS1b,muon_pt,45.0,60.0,False,542,17.939607097326387,6.20235109845037
ttV,SS1b,muon_pt,60.0,80.0,False,561,17.540293213868043,5.829073989977793
ttV,SS1b,muon_pt,80.0,110.0,False,507,16.89621322905132,5.717592631617885
ttV,SS1b,muon_pt,110.0,150.0,False,348,9.472962185906708,2.4745753080900785
ttV,SS1b,muon_pt,150.0,200.0,False,235,5.676524572047871,2.6905979015551322
ttV,SS1b,muon_pt,200.0,300.0,True,174,4.115883100837538,1.1906437792046232
ttV,SS1b,n_jets,1.5,2.5,False,848,34.459087539014014,11.902301995219505
ttV,SS1b,n_jets,2.5,3.5,False,991,32.87593810976049,12.524667974657566
ttV,SS1b,n_jets,3.5,4.5,False,768,20.899065391770947,7.618129617107106
ttV,SS1b,n_jets,4.5,5.5,False,426,7.976457314336459,2.1517392027360747
ttV,SS1b,n_jets,5.5,6.5,False,186,3.667300720114395,1.0936800625533902
ttV,SS1b,n_jets,6.5,7.5,True,50,0.5285073248996521,0.09695975150955981
ttV,SS1b,delta_phi,0.0,0.2617993877991494,False,178,5.588226629620788,1.9845997267731008
ttV,SS1b,delta_phi,0.2617993877991494,0.5235987755982988,False,193,5.836214716069717,2.6932802976195465
ttV,SS1b,delta_phi,0.5235987755982988,0.7853981633974483,False,205,7.898135323734585,2.350436952522148
ttV,SS1b,delta_phi,0.7853981633974483,1.0471975511965976,False,201,3.3141758815401174,2.1874877877343826
ttV,SS1b,delta_phi,1.0471975511965976,1.308996938995747,False,233,5.405447766495968,2.344670995537276
ttV,SS1b,delta_phi,1.308996938995747,1.5707963267948966,False,264,9.19984735076767,3.4672879309576157
ttV,SS1b,delta_phi,1.5707963267948966,1.832595714594046,False,265,9.145100072863718,2.743344067674938
ttV,SS1b,delta_phi,1.832595714594046,2.0943951023931953,False,299,9.331340061656622,2.81454769361374
ttV,SS1b,delta_phi,2.0943951023931953,2.356194490192345,False,320,10.13664554417048,2.950362529028228
